IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BHS,Bahamas,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.39,,,1.43,,3.48,2.39 [1.43 - 3.48],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.39,,,1.66,,3.17,2.39 [1.66 - 3.17],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,CRI,Costa Rica,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.39,,,1.86,,2.9,2.39 [1.86 - 2.9],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TUR,Türkiye,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.41,,,1.72,,3.19,2.41 [1.72 - 3.19],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BLZ,Belize,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.41,,,1.86,,3.02,2.41 [1.86 - 3.02],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GTM,Guatemala,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.42,,,2.07,,2.87,2.42 [2.07 - 2.87],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.43,,,1.94,,3,2.43 [1.94 - 3],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.45,,,1.93,,3.24,2.45 [1.93 - 3.24],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LSO,Lesotho,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.46,,,1.93,,3.14,2.46 [1.93 - 3.14],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,SGP,Singapore,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.46,,,1.95,,3.15,2.46 [1.95 - 3.15],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZWE,Zimbabwe,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.48,,,2.05,,3.09,2.48 [2.05 - 3.09],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.52,,,1.84,,3.02,2.52 [1.84 - 3.02],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BWA,Botswana,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.56,,,2.2,,3.11,2.56 [2.2 - 3.11],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,COL,Colombia,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.57,,,2.13,,3.12,2.57 [2.13 - 3.12],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TGO,Togo,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.58,,,1.75,,3.7,2.58 [1.75 - 3.7],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CPV,Cabo Verde,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.58,,,2.06,,3.3,2.58 [2.06 - 3.3],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.6,,,2.01,,3.4,2.6 [2.01 - 3.4],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MLT,Malta,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.6,,,2.16,,3.09,2.6 [2.16 - 3.09],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MWI,Malawi,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.61,,,1.79,,3.53,2.61 [1.79 - 3.53],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.61,,,2.02,,3.12,2.61 [2.02 - 3.12],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.62,,,1.84,,3.62,2.62 [1.84 - 3.62],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PRY,Paraguay,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.63,,,2.11,,3.16,2.63 [2.11 - 3.16],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,TKM,Turkmenistan,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.63,,,2.26,,3.09,2.63 [2.26 - 3.09],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NGA,Nigeria,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.64,,,2.09,,3.17,2.64 [2.09 - 3.17],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.66,,,2.12,,3.37,2.66 [2.12 - 3.37],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.69,,,1.51,,4.04,2.69 [1.51 - 4.04],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,LBR,Liberia,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.69,,,2.12,,3.36,2.69 [2.12 - 3.36],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,NAM,Namibia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.7,,,2.12,,3.47,2.7 [2.12 - 3.47],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.73,,,1.58,,4.16,2.73 [1.58 - 4.16],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.82,,,1.3,,4.37,2.82 [1.3 - 4.37],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,NIU,Niue,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.82,,,2.31,,3.36,2.82 [2.31 - 3.36],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,BFA,Burkina Faso,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.83,,,2.27,,3.5,2.83 [2.27 - 3.5],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,MEX,Mexico,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.83,,,2.3,,3.45,2.83 [2.3 - 3.45],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.84,,,2.3,,3.66,2.84 [2.3 - 3.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,TON,Tonga,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.85,,,1.91,,4.09,2.85 [1.91 - 4.09],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ALB,Albania,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.86,,,1.96,,3.05,2.86 [1.96 - 3.05],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.9,,,2.14,,3.66,2.9 [2.14 - 3.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.91,,,2.3,,3.58,2.91 [2.3 - 3.58],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.91,,,2.41,,3.46,2.91 [2.41 - 3.46],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,2.95,,,1.85,,4.35,2.95 [1.85 - 4.35],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,2.96,,,2.43,,3.55,2.96 [2.43 - 3.55],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BRB,Barbados,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.96,,,2.48,,3.61,2.96 [2.48 - 3.61],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,CMR,Cameroon,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.98,,,2.37,,3.63,2.98 [2.37 - 3.63],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SWZ,Eswatini,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,2.99,,,2.51,,3.62,2.99 [2.51 - 3.62],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DNK,Denmark,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,20.01,,,17.01,,23.17,20.01 [17.01 - 23.17],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,BLR,Belarus,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,20.61,,,18.29,,24.39,20.61 [18.29 - 24.39],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,AUT,Austria,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,20.67,,,17.93,,24.18,20.67 [17.93 - 24.18],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LUX,Luxembourg,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,21.35,,,18.48,,24.59,21.35 [18.48 - 24.59],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,21.6,,,18.95,,25.03,21.6 [18.95 - 25.03],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,PRT,Portugal,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,22.11,,,19.55,,25.81,22.11 [19.55 - 25.81],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,FRA,France,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,22.2,,,18.76,,26.34,22.2 [18.76 - 26.34],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,DEU,Germany,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,22.22,,,19.26,,25.66,22.22 [19.26 - 25.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,UKR,Ukraine,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,22.7,,,19.49,,27.58,22.7 [19.49 - 27.58],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,HUN,Hungary,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,23.04,,,20.1,,27.31,23.04 [20.1 - 27.31],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,RWA,Rwanda,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,23.13,,,19.09,,27.58,23.13 [19.09 - 27.58],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,CZE,Czechia,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,23.23,,,20.41,,26.95,23.23 [20.41 - 26.95],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,IRL,Ireland,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,23.39,,,20.29,,26.66,23.39 [20.29 - 26.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,UGA,Uganda,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,24.82,,,20.44,,29.19,24.82 [20.44 - 29.19],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LTU,Lithuania,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,24.89,,,22.05,,29.67,24.89 [22.05 - 29.67],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,RUS,Russian Federation,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,26.53,,,22.91,,31.99,26.53 [22.91 - 31.99],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ROU,Romania,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,29.89,,,25.97,,34.49,29.89 [25.97 - 34.49],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ZMB,Zambia,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,3.05,,,2.43,,3.76,3.05 [2.43 - 3.76],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,GUY,Guyana,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.05,,,2.53,,3.64,3.05 [2.53 - 3.64],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,3.09,,,1.87,,3.59,3.09 [1.87 - 3.59],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,PER,Peru,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.09,,,2.46,,3.86,3.09 [2.46 - 3.86],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISR,Israel,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,3.11,,,2.63,,3.78,3.11 [2.63 - 3.78],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.12,,,2.48,,3.78,3.12 [2.48 - 3.78],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,3.15,,,2.34,,4.29,3.15 [2.34 - 4.29],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,3.24,,,2.1,,4.49,3.24 [2.1 - 4.49],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,DMA,Dominica,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.24,,,2.58,,3.95,3.24 [2.58 - 3.95],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,KEN,Kenya,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,3.29,,,2.65,,4.21,3.29 [2.65 - 4.21],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.29,,,2.69,,4.08,3.29 [2.69 - 4.08],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,FJI,Fiji,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,3.3,,,2.38,,4.26,3.3 [2.38 - 4.26],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,NOR,Norway,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.31,,,2.8,,3.89,3.31 [2.8 - 3.89],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,MDG,Madagascar,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,3.32,,,2.09,,4.64,3.32 [2.09 - 4.64],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,AGO,Angola,Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,3.32,,,2.44,,4.35,3.32 [2.44 - 4.35],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,ERI,Eritrea,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,3.33,,,2.21,,4.66,3.33 [2.21 - 4.66],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.33,,,2.73,,3.8,3.33 [2.73 - 3.8],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,SEAR,South-East Asia,Country,THA,Thailand,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.33,,,2.75,,3.99,3.33 [2.75 - 3.99],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AFR,Africa,Country,SYC,Seychelles,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.36,,,2.53,,4.27,3.36 [2.53 - 4.27],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2000,FALSE,Sex,Both sexes,BTSX,,,,,,,,,,3.39,,,2.54,,4.36,3.39 [2.54 - 4.36],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,ISL,Iceland,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.4,,,2.9,,3.98,3.4 [2.9 - 3.98],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2000,FALSE,Sex,Male,MLE,,,,,,,,,,3.42,,,2.51,,4.41,3.42 [2.51 - 4.41],,,EN,2021-09-19T23:00:00.000Z
SA_0000001688,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) (SDG Indicator 3.5.2)",text,EUR,Europe,Country,LVA,Latvia,Year,2000,FALSE,Sex,Female,FMLE,,,,,,,,,,3.42,,,2.75,,4.41,3.42 [2.75 - 4.41],,,EN,2021-09-19T23:00:00.000Z
